scope,cabinet,card,contour,group,param,topic
card,11,042,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/042/Контур/HPS/Электрика/Ток_L1
card,11,042,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/042/Контур/HPS/Электрика/Ток_L2
card,11,042,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/042/Контур/HPS/Электрика/Ток_L3
card,11,042,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/042/Контур/HPS/Электрика/Коэффициент_мощности
card,11,042,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/042/Контур/HPS/Энергия/Прямая_активная_кВтч
card,11,043,LED,Управление,Включено,/Теплица/Досветка/Карта/043/Контур/LED/Управление/Включено
card,11,043,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/043/Контур/LED/Управление/ШИМ_A
card,11,043,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/043/Контур/LED/Управление/ШИМ_B
card,11,043,LED,Мощность,Вт,/Теплица/Досветка/Карта/043/Контур/LED/Мощность/Вт
card,11,043,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/043/Контур/LED/Электрика/Ток_L1
card,11,043,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/043/Контур/LED/Электрика/Ток_L2
card,11,043,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/043/Контур/LED/Электрика/Ток_L3
card,11,043,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/043/Контур/LED/Электрика/Коэффициент_мощности
card,11,043,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/043/Контур/LED/Энергия/Прямая_активная_кВтч
card,11,043,HPS,Управление,Включено,/Теплица/Досветка/Карта/043/Контур/HPS/Управление/Включено
card,11,043,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/043/Контур/HPS/Управление/ШИМ
card,11,043,HPS,Мощность,Вт,/Теплица/Досветка/Карта/043/Контур/HPS/Мощность/Вт
card,11,043,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/043/Контур/HPS/Электрика/Ток_L1
card,11,043,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/043/Контур/HPS/Электрика/Ток_L2
card,11,043,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/043/Контур/HPS/Электрика/Ток_L3
card,11,043,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/043/Контур/HPS/Электрика/Коэффициент_мощности
card,11,043,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/043/Контур/HPS/Энергия/Прямая_активная_кВтч
cabinet,12,,,Общее,Авто_режим,/Теплица/Досветка/ЩД/12/Общее/Авто_режим
cabinet,12,,,Общее,Напряжение_L1,/Теплица/Досветка/ЩД/12/Общее/Напряжение_L1
cabinet,12,,,Общее,Напряжение_L2,/Теплица/Досветка/ЩД/12/Общее/Напряжение_L2
cabinet,12,,,Общее,Напряжение_L3,/Теплица/Досветка/ЩД/12/Общее/Напряжение_L3
cabinet,12,,,Общее,Частота,/Теплица/Досветка/ЩД/12/Общее/Частота
cabinet,12,,,Общее,Освещённость,/Теплица/Досветка/ЩД/12/Общее/Освещённость
cabinet,12,,,Общее,Температура,/Теплица/Досветка/ЩД/12/Общее/Температура
cabinet,12,,,Общее,Влажность,/Теплица/Досветка/ЩД/12/Общее/Влажность
cabinet,12,,,Общее,ИБП_Состояние_батареи,/Теплица/Досветка/ЩД/12/Общее/ИБП_Состояние_батареи
cabinet,12,,,Общее,ИБП_Заряд_проц,/Теплица/Досветка/ЩД/12/Общее/ИБП_Заряд_проц
card,12,044,LED,Управление,Включено,/Теплица/Досветка/Карта/044/Контур/LED/Управление/Включено
card,12,044,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/044/Контур/LED/Управление/ШИМ_A
card,12,044,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/044/Контур/LED/Управление/ШИМ_B
card,12,044,LED,Мощность,Вт,/Теплица/Досветка/Карта/044/Контур/LED/Мощность/Вт
card,12,044,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/044/Контур/LED/Электрика/Ток_L1
card,12,044,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/044/Контур/LED/Электрика/Ток_L2
card,12,044,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/044/Контур/LED/Электрика/Ток_L3
card,12,044,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/044/Контур/LED/Электрика/Коэффициент_мощности
card,12,044,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/044/Контур/LED/Энергия/Прямая_активная_кВтч
card,12,044,HPS,Управление,Включено,/Теплица/Досветка/Карта/044/Контур/HPS/Управление/Включено
card,12,044,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/044/Контур/HPS/Управление/ШИМ
card,12,044,HPS,Мощность,Вт,/Теплица/Досветка/Карта/044/Контур/HPS/Мощность/Вт
card,12,044,HPS,Электрика,Ток_L1,/Теплица/Досветка/Карта/044/Контур/HPS/Электрика/Ток_L1
card,12,044,HPS,Электрика,Ток_L2,/Теплица/Досветка/Карта/044/Контур/HPS/Электрика/Ток_L2
card,12,044,HPS,Электрика,Ток_L3,/Теплица/Досветка/Карта/044/Контур/HPS/Электрика/Ток_L3
card,12,044,HPS,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/044/Контур/HPS/Электрика/Коэффициент_мощности
card,12,044,HPS,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/044/Контур/HPS/Энергия/Прямая_активная_кВтч
card,12,045,LED,Управление,Включено,/Теплица/Досветка/Карта/045/Контур/LED/Управление/Включено
card,12,045,LED,Управление,ШИМ_A,/Теплица/Досветка/Карта/045/Контур/LED/Управление/ШИМ_A
card,12,045,LED,Управление,ШИМ_B,/Теплица/Досветка/Карта/045/Контур/LED/Управление/ШИМ_B
card,12,045,LED,Мощность,Вт,/Теплица/Досветка/Карта/045/Контур/LED/Мощность/Вт
card,12,045,LED,Электрика,Ток_L1,/Теплица/Досветка/Карта/045/Контур/LED/Электрика/Ток_L1
card,12,045,LED,Электрика,Ток_L2,/Теплица/Досветка/Карта/045/Контур/LED/Электрика/Ток_L2
card,12,045,LED,Электрика,Ток_L3,/Теплица/Досветка/Карта/045/Контур/LED/Электрика/Ток_L3
card,12,045,LED,Электрика,Коэффициент_мощности,/Теплица/Досветка/Карта/045/Контур/LED/Электрика/Коэффициент_мощности
card,12,045,LED,Энергия,Прямая_активная_кВтч,/Теплица/Досветка/Карта/045/Контур/LED/Энергия/Прямая_активная_кВтч
card,12,045,HPS,Управление,Включено,/Теплица/Досветка/Карта/045/Контур/HPS/Управление/Включено
card,12,045,HPS,Управление,ШИМ,/Теплица/Досветка/Карта/045/Контур/HPS/Управление/ШИМ
